aod_550nm,no2_column_density,humidity_percent,pm25_estimated,aqi_estimated,aqi_color,soil_moisture,precipitation_mm,ndwi,flood_risk_score,risk_color,is_monsoon_season,data_source_flood,day_of_week,is_weekend,radiance_nw_cm2_sr,activity_color,economic_activity_index,data_source_urban,T2M,RH2M,heat_index_c,heat_index_f,heat_risk_level,heat_risk_color,T2M_power,T2M_MAX,T2M_MIN,RH2M_power,WS10M,PRECTOTCORR,day_of_year,month,is_monsoon,season,environmental_stress_index,air_quality_composite,water_stress_index,urban_environmental_load,aqi_estimated_lag1,aqi_estimated_lag3,flood_risk_score_lag1,flood_risk_score_lag3,aqi_estimated_7day_avg,aqi_estimated_7day_std,flood_risk_score_7day_avg,flood_risk_score_7day_std,environmental_stress_index_7day_avg,environmental_stress_index_7day_std,aqi_risk_level,flood_risk_level
0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.5027856163537845,-0.6294294116485263,7.105427357601002e-15,0.0,-2.1316282072803006e-14,0.0,0.19119063552397284,0.6290012794935503,0.45881916770294706,0.45881916770294856,-1.2051121337854362,1.2051121337854362,0.19119063552397284,-0.03823170627679491,0.15566864741059314,0.6290012794935503,-0.6840252636672944,-0.3605985534303265,0.9307894107530137,0.9638098988853488,-0.5133214588212665,-0.6144203807975581,-3.552713678800501e-15,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,1.003858164168033,1.5887405028959791,7.105427357601002e-15,0.0,-2.1316282072803006e-14,0.0,0.20397419088946495,0.4098254932245698,0.3620296689778729,0.3620296689778744,-1.2051121337854362,1.2051121337854362,0.20397419088946495,-0.11910722916318446,0.15566864741059314,0.4098254932245698,-1.2027020942722568,-0.35861178142227007,0.9394435820731318,0.9638098988853488,-0.5133214588212665,-0.6144203807975581,-3.552713678800501e-15,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,1.5049307119822817,1.5887405028959791,7.105427357601002e-15,0.0,-2.1316282072803006e-14,0.0,0.09531397028278937,0.6727297818635168,0.33729006153035374,0.33729006153035496,-1.2051121337854362,1.2051121337854362,0.09531397028278937,-0.1838076474722961,0.19618691576487612,0.6727297818635168,-0.9653415107750706,-0.35000243605402565,0.94809775339325,0.9638098988853488,-0.5133214588212665,-0.6144203807975581,-3.552713678800501e-15,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,-1.5015045749032099,-0.6294294116485263,7.105427357601002e-15,0.0,-2.1316282072803006e-14,0.0,0.19758241320671946,0.6396667678764685,0.47426334812484355,0.4742633481248449,-1.2051121337854362,1.2051121337854362,0.19758241320671946,-0.2508187950067327,0.3609612070722951,0.6396667678764685,-1.158746430661667,-0.3374195466696684,0.9567519247133681,0.9638098988853488,-0.5133214588212665,-0.6144203807975581,-3.552713678800501e-15,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,-1.0004320270889613,-0.6294294116485263,7.105427357601002e-15,0.0,-2.1316282072803006e-14,0.0,0.1560358582688721,0.5810065817704155,0.38172707808791734,0.3817270780879179,-1.2051121337854362,1.2051121337854362,0.1560358582688721,-0.19073983514827095,0.25021127357058714,0.5810065817704155,-1.1147907670510766,-0.3341082599895744,0.9654060960334861,0.9638098988853488,-0.5133214588212665,-0.6144203807975581,-3.552713678800501e-15,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,-0.4993594792747127,-0.6294294116485263,7.105427357601002e-15,0.0,-2.1316282072803006e-14,0.0,-0.058088694103105756,0.6775292516358304,0.11799944867806189,0.11799944867806379,-1.2051121337854362,1.2051121337854362,-0.058088694103105756,-0.276236816485312,0.10164428960488116,0.6775292516358304,-0.24446862756139404,-0.3612608107663453,0.9740602673536043,0.9638098988853488,-0.5133214588212665,-0.6144203807975581,-3.552713678800501e-15,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0017130685395358866,-0.6294294116485263,7.105427357601002e-15,0.0,-2.1316282072803006e-14,0.0,-0.032521583372123804,0.5751405631598103,0.11541138316687995,0.11541138316688064,-1.2051121337854362,1.2051121337854362,-0.032521583372123804,-0.1838076474722961,-0.04152025858025284,0.5751405631598103,-0.7103986618336483,-0.3632475827744017,0.9827144386737224,0.9638098988853488,-0.5133214588212665,-0.6144203807975581,-3.552713678800501e-15,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.5027856163537845,-0.6294294116485263,7.105427357601002e-15,0.0,-2.1316282072803006e-14,0.0,0.18479885784122735,0.5196800235686324,0.39186854540126254,0.3918685454012643,-1.2051121337854362,1.2051121337854362,0.18479885784122735,-0.264683170358684,0.23940640200944513,0.5196800235686324,-0.9125947144423625,-0.36258532543838295,0.9913686099938406,0.9638098988853488,-0.5133214588212665,-0.6144203807975581,-3.552713678800501e-15,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,1.003858164168033,1.5887405028959791,7.105427357601002e-15,0.0,-2.1316282072803006e-14,0.0,0.10170574796553486,0.6156694190149018,0.3197621725819932,0.3197621725819949,-1.2051121337854362,1.2051121337854362,0.10170574796553486,-0.35480161014637496,0.22590031255801712,0.6156694190149018,-0.5961139364461143,-0.3632475827744017,1.0000227813139588,0.9638098988853488,-0.5133214588212665,-0.6144203807975581,-3.552713678800501e-15,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,1.5049307119822817,1.5887405028959791,7.105427357601002e-15,0.0,-2.1316282072803006e-14,0.0,0.10809752564828035,0.673263056282663,0.3565880250574791,0.35658802505748,-1.2051121337854362,1.2051121337854362,0.10809752564828035,-0.35249088092105,0.3312478102791541,0.673263056282663,-0.8950124489981265,-0.3605985534303265,1.0086769526340769,0.9638098988853488,-0.5133214588212665,-0.6144203807975581,-3.552713678800501e-15,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,-1.5015045749032099,-0.6294294116485263,7.105427357601002e-15,0.0,-2.1316282072803006e-14,0.0,-0.09963524904095312,0.48288408864756277,-0.003222192964643564,-0.0032221929646426175,-1.2051121337854362,1.2051121337854362,-0.09963524904095312,-0.23464369042945477,-0.036117822799681835,0.48288408864756277,-0.6312784673345864,-0.3639098401104205,1.0173311239541951,0.9638098988853488,-0.5133214588212665,-0.6144203807975581,-3.552713678800501e-15,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,-1.0004320270889613,-0.6294294116485263,7.105427357601002e-15,0.0,-2.1316282072803006e-14,0.0,-0.14757358166154486,0.48075099097097945,-0.06277970273332928,-0.06277970273332842,-1.2051121337854362,1.2051121337854362,-0.14757358166154486,-0.32938358866779566,0.05842480336031217,0.48075099097097945,-0.4994114765028163,-0.3639098401104205,1.0259852952743131,0.9638098988853488,-0.5133214588212665,-0.6144203807975581,-3.552713678800501e-15,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,-0.4993594792747127,-0.6294294116485263,7.105427357601002e-15,0.0,-2.1316282072803006e-14,0.0,-0.390461133605878,0.3516985815376623,-0.5318563736546691,-0.5318563736546684,1.0593116293767055,-1.0593116293767055,-0.390461133605878,-0.33631577634377213,-0.33865422651166477,0.3516985815376623,-0.0774371058411519,-0.3639098401104205,1.0346394665944312,0.9638098988853488,-0.5133214588212665,-0.6144203807975581,-3.552713678800501e-15,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0017130685395358866,-0.6294294116485263,7.105427357601002e-15,0.0,-2.1316282072803006e-14,0.0,-0.5822144640882472,0.05946419984568806,-0.7069576765043134,-0.7069576765043127,1.0593116293767055,-1.0593116293767055,-0.5822144640882472,-0.444920049934066,-0.6141784513207917,0.05946419984568806,0.3445372648205125,-0.3639098401104205,1.0432936379145494,0.9638098988853488,-0.5133214588212665,-0.6144203807975581,-3.552713678800501e-15,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.5027856163537845,-0.6294294116485263,7.105427357601002e-15,0.0,-2.1316282072803006e-14,0.0,-0.770771905729243,0.017335520733159374,-0.8529598164111701,-0.852959816411169,1.0593116293767055,-1.0593116293767055,-0.770771905729243,-0.4541629668353682,-0.9140136371424887,0.017335520733159374,0.07201215043485457,-0.3639098401104205,1.0519478092346675,0.9638098988853488,-0.5133214588212665,-0.6144203807975581,-3.552713678800501e-15,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,1.003858164168033,1.5887405028959791,7.105427357601002e-15,0.0,-2.1316282072803006e-14,0.0,-0.6461322409157032,0.008269855607678336,-0.760390731315619,-0.7603907313156186,1.0593116293767055,-1.0593116293767055,-0.6461322409157032,-0.34093723479442367,-0.9086112013619178,0.008269855607678336,-0.3147976893383382,-0.3639098401104205,1.0606019805547857,0.9638098988853488,-0.5133214588212665,-0.6144203807975581,-3.552713678800501e-15,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,1.5049307119822817,1.5887405028959791,7.105427357601002e-15,0.0,-2.1316282072803006e-14,0.0,-0.6013897971364837,-0.03439209792399694,-0.7313678805430646,-0.7313678805430627,1.0593116293767055,-1.0593116293767055,-0.6013897971364837,-0.2508187950067327,-0.9410258160453447,-0.03439209792399694,-0.5433671401134063,-0.3639098401104205,1.0692561518749037,0.9638098988853488,-0.5133214588212665,-0.6144203807975581,-3.552713678800501e-15,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,-1.5015045749032099,-0.6294294116485263,7.105427357601002e-15,0.0,-2.1316282072803006e-14,0.0,-0.6844829070121772,0.03600012540326691,-0.786210893547163,-0.7862108935471622,1.0593116293767055,-1.0593116293767055,-0.6844829070121772,-0.33862650556909707,-0.8167697930922088,0.03600012540326691,0.06322101771273636,-0.3639098401104205,1.077910323195022,0.9638098988853488,-0.5133214588212665,-0.6144203807975581,-3.552713678800501e-15,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,-1.0004320270889613,-0.6294294116485263,7.105427357601002e-15,0.0,-2.1316282072803006e-14,0.0,-0.7547924615223788,0.12932314875380607,-0.8290123306109466,-0.8290123306109453,1.0593116293767055,-1.0593116293767055,-0.7547924615223788,-0.4842024467645983,-0.9599343412773437,0.12932314875380607,0.03684761954638251,-0.3639098401104205,1.08656449451514,0.9638098988853488,-0.5133214588212665,-0.6144203807975581,-3.552713678800501e-15,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,-0.4993594792747127,-0.6294294116485263,7.105427357601002e-15,0.0,-2.1316282072803006e-14,0.0,-0.8155143495084626,0.295704767527339,-0.8568190318770043,-0.8568190318770031,1.0593116293767055,-1.0593116293767055,-0.8155143495084626,-0.488823905215249,-0.8572880614464917,0.295704767527339,0.06322101771273636,-0.3639098401104205,1.0952186658352583,1.228642585990999,-0.5133214588212665,-0.6144203807975581,-3.552713678800501e-15,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0017130685395358866,-0.6294294116485263,7.105427357601002e-15,0.0,-2.1316282072803006e-14,0.0,-0.706854128901787,0.2855725535635663,-0.7763557218491047,-0.776355721849104,1.0593116293767055,-1.0593116293767055,-0.706854128901787,-0.488823905215249,-0.8491844077756358,0.2855725535635663,-0.2884242911719839,-0.3639098401104205,1.1038728371553763,1.228642585990999,-0.5133214588212665,-0.6144203807975581,-3.552713678800501e-15,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.5027856163537845,-0.6294294116485263,7.105427357601002e-15,0.0,-2.1316282072803006e-14,0.0,-0.5854103529296204,0.24344387445103685,-0.6897147599455788,-0.6897147599455774,1.0593116293767055,-1.0593116293767055,-0.5854103529296204,-0.30165483796389136,-0.6763064627973597,0.24344387445103685,-0.0686459731190337,-0.3639098401104205,1.1125270084754946,1.228642585990999,-0.5133214588212665,-0.6144203807975581,-3.552713678800501e-15,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,1.003858164168033,1.5887405028959791,7.105427357601002e-15,0.0,-2.1316282072803006e-14,0.0,-0.4352035773850975,0.10905872082626067,-0.591337470782647,-0.5913374707826445,1.0593116293767055,-1.0593116293767055,-0.4352035773850975,-0.07982483233265215,-0.8248734467630657,0.10905872082626067,0.4060751938753388,-0.3639098401104205,1.1211811797956126,1.228642585990999,-0.5133214588212665,-0.6144203807975581,-3.552713678800501e-15,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,1.5049307119822817,1.5887405028959791,7.105427357601002e-15,0.0,-2.1316282072803006e-14,0.0,-0.2722132464750847,0.4007598280990887,-0.22646891339195438,-0.22646891339195344,-1.2051121337854362,1.2051121337854362,-0.2722132464750847,-0.32938358866779566,-0.2549164719128118,0.4007598280990887,0.12475894676756229,-0.3632475827744017,1.1298353511157309,1.228642585990999,-0.5133214588212665,-0.6144203807975581,-3.552713678800501e-15,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,-1.5015045749032099,-0.6294294116485263,7.105427357601002e-15,0.0,-2.1316282072803006e-14,0.0,-0.6333486855502122,0.39062761413531605,-0.7099774580976336,-0.709977458097632,1.0593116293767055,-1.0593116293767055,-0.6333486855502122,-0.6066710957068451,-0.4061846737688038,0.39062761413531605,0.5906889810398166,-0.3632475827744017,1.1384895224358489,1.228642585990999,-0.5133214588212665,-0.6144203807975581,-3.552713678800501e-15,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,-1.0004320270889613,-0.6294294116485263,7.105427357601002e-15,0.0,-2.1316282072803006e-14,0.0,-0.47355424348157155,0.62633490739782,-0.5648946981463828,-0.5648946981463813,1.0593116293767055,-1.0593116293767055,-0.47355424348157155,-0.45185223761004245,-0.3926785843173758,0.62633490739782,-0.20051296395080376,-0.3639098401104205,1.1471436937559671,1.228642585990999,-0.5133214588212665,-0.6144203807975581,-3.552713678800501e-15,0.0,0.0,-2.2737367544323206e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.552713678800501e-15,0.0,,0.0
